Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,SRA Study,strain,create_date,version
SRR2584863,WGS,300,465977700,PRJNA295606,SAMN04096083,"Microbe\, viral or environmental",302055537,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,sra,realign,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317390,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL7179B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7179B,DNA,SRP064605,REL7179B,2015-10-08T13:03:00Z,1
SRR2584875,WGS,300,376853400,PRJNA295606,SAMN04096094,"Microbe\, viral or environmental",237224427,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,realign,wgmlst_sig,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1317402,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL2182A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2182A,DNA,SRP064605,REL2182A,2015-10-08T13:07:00Z,1
SRR2584876,WGS,202,453410614,PRJNA295606,SAMN04096050,"Microbe\, viral or environmental",302166199,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,wgmlst_sig,run.zq,realign","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1317403,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1068C,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1068C,DNA,SRP064605,REL1068C,2015-10-08T13:07:00Z,1
SRR2584889,WGS,300,425414100,PRJNA295606,SAMN04096106,"Microbe\, viral or environmental",274110483,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,realign,run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1317416,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL11337,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11337,DNA,SRP064605,REL11337,2015-10-08T13:10:00Z,1
SRR2584890,WGS,202,321440984,PRJNA295606,SAMN04096107,"Microbe\, viral or environmental",213880551,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,sra,realign,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317417,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL766A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL766A,DNA,SRP064605,REL766A,2015-10-08T13:09:00Z,1
SRR2584891,WGS,202,572810188,PRJNA295606,SAMN04096108,"Microbe\, viral or environmental",385229854,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,realign,wgmlst_sig,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX1317418,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL766B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL766B,DNA,SRP064605,REL766B,2015-10-08T13:11:00Z,1
SRR2584892,WGS,202,297863342,PRJNA295606,SAMN04096109,"Microbe\, viral or environmental",195631551,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,run.zq,wgmlst_sig,sra,realign","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1317419,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL968A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL968A,DNA,SRP064605,REL968A,2015-10-08T13:11:00Z,1
SRR2584893,WGS,202,507624586,PRJNA295606,SAMN04096110,"Microbe\, viral or environmental",339416043,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,realign,wgmlst_sig,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1317420,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL968B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL968B,DNA,SRP064605,REL968B,2015-10-08T13:12:00Z,1
SRR2584894,WGS,202,409580654,PRJNA295606,SAMN04096111,"Microbe\, viral or environmental",265294958,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,run.zq,realign,wgmlst_sig,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX1317421,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1072A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1072A,DNA,SRP064605,REL1072A,2015-10-08T13:14:00Z,1
SRR2584895,WGS,202,415967692,PRJNA295606,SAMN04096112,"Microbe\, viral or environmental",277084809,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,realign,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317422,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1072B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1072B,DNA,SRP064605,REL1072B,2015-10-08T13:14:00Z,1
SRR2584896,WGS,202,382912210,PRJNA295606,SAMN04096113,"Microbe\, viral or environmental",255651069,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,wgmlst_sig,fastq,sra,realign","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX1317423,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1168A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1168A,DNA,SRP064605,REL1168A,2015-10-08T13:14:00Z,1
SRR2584897,WGS,202,244075792,PRJNA295606,SAMN04096114,"Microbe\, viral or environmental",162221779,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,run.zq,realign,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317424,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1168B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1168B,DNA,SRP064605,REL1168B,2015-10-08T13:14:00Z,1
SRR2584898,WGS,202,465336492,PRJNA295606,SAMN04096052,"Microbe\, viral or environmental",311934086,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,realign,wgmlst_sig,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317425,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL11331,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11331,DNA,SRP064605,REL11331,2015-10-08T13:14:00Z,1
SRR2584899,WGS,202,351644226,PRJNA295606,SAMN04096115,"Microbe\, viral or environmental",233644036,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,realign,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX1317426,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL2183A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2183A,DNA,SRP064605,REL2183A,2015-10-08T13:16:00Z,1
SRR2584900,WGS,202,363546874,PRJNA295606,SAMN04096116,"Microbe\, viral or environmental",242812886,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,realign,sra,run.zq,wgmlst_sig","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317427,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL2183B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2183B,DNA,SRP064605,REL2183B,2015-10-08T13:16:00Z,1
SRR2584901,WGS,202,481722328,PRJNA295606,SAMN04096117,"Microbe\, viral or environmental",321925917,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,realign,run.zq,wgmlst_sig","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317428,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL4540A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4540A,DNA,SRP064605,REL4540A,2015-10-08T13:16:00Z,1
SRR2584902,WGS,202,403752550,PRJNA295606,SAMN04096118,"Microbe\, viral or environmental",267756993,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,realign,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1317429,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL4540B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4540B,DNA,SRP064605,REL4540B,2015-10-08T13:16:00Z,1
SRR2584903,WGS,202,445543118,PRJNA295606,SAMN04096119,"Microbe\, viral or environmental",298904882,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,realign,sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1317430,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL7181A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7181A,DNA,SRP064605,REL7181A,2015-10-08T13:15:00Z,1
SRR2584929,WGS,202,460665848,PRJNA295606,SAMN04096127,"Microbe\, viral or environmental",307136737,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,realign,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX1317439,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL767A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL767A,DNA,SRP064605,REL767A,2015-10-08T13:17:00Z,1
SRR2584930,WGS,202,558976420,PRJNA295606,SAMN04096128,"Microbe\, viral or environmental",372537066,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,run.zq,realign,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX1317440,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL767B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL767B,DNA,SRP064605,REL767B,2015-10-08T13:18:00Z,1
SRR2584931,WGS,202,312081314,PRJNA295606,SAMN04096129,"Microbe\, viral or environmental",205512195,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,run.zq,wgmlst_sig,sra,realign","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1317441,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL969A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL969A,DNA,SRP064605,REL969A,2015-10-08T13:18:00Z,1
SRR2584932,WGS,202,310243316,PRJNA295606,SAMN04096130,"Microbe\, viral or environmental",202465280,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,fastq,realign,run.zq,wgmlst_sig","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1317442,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL969B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL969B,DNA,SRP064605,REL969B,2015-10-08T13:17:00Z,1
SRR2584933,WGS,202,427603700,PRJNA295606,SAMN04096131,"Microbe\, viral or environmental",286962310,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,wgmlst_sig,fastq,realign,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317443,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1073A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1073A,DNA,SRP064605,REL1073A,2015-10-08T13:20:00Z,1
SRR2584934,WGS,202,326912154,PRJNA295606,SAMN04096132,"Microbe\, viral or environmental",217322945,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,wgmlst_sig,fastq,realign","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1317444,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1073B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1073B,DNA,SRP064605,REL1073B,2015-10-08T13:20:00Z,1
SRR2584979,WGS,202,430997704,PRJNA295606,SAMN04096143,"Microbe\, viral or environmental",286887838,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,realign,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX1317489,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL10447,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10447,DNA,SRP064605,REL10447,2015-10-08T13:24:00Z,1
